current_path,current_filename,normalized,suggested_path,size,suspicious
"icons/garagem.svg","garagem.svg","garagem","icons/garagem.svg","10968","no"
"icons/garagem_2.svg","garagem_2.svg","garagem_2","icons/garagem_2.svg","9596","no"
"icons/garfio.svg","garfio.svg","garfio","icons/garfio.svg","6588","no"
"icons/garfo.svg","garfo.svg","garfo","icons/garfo.svg","7940","no"
"icons/garfo_2.svg","garfo_2.svg","garfo_2","icons/garfo_2.svg","8804","no"
"icons/garganta.svg","garganta.svg","garganta","icons/garganta.svg","10420","no"
"icons/garra.svg","garra.svg","garra","icons/garra.svg","18124","no"
"icons/garrafa.svg","garrafa.svg","garrafa","icons/garrafa.svg","5644","no"
"icons/garrafas de azeite.svg","garrafas de azeite.svg","garrafas_de_azeite","icons/garrafas_de_azeite.svg","8728","no"
"icons/garrafas.svg","garrafas.svg","garrafas","icons/garrafas.svg","5576","no"
"icons/gasolina.svg","gasolina.svg","gasolina","icons/gasolina.svg","12400","no"
"icons/gasosa.svg","gasosa.svg","gasosa","icons/gasosa.svg","17420","no"
"icons/gaspar.svg","gaspar.svg","gaspar","icons/gaspar.svg","14788","no"
"icons/gastrite.svg","gastrite.svg","gastrite","icons/gastrite.svg","16824","no"
"icons/gatinhar.svg","gatinhar.svg","gatinhar","icons/gatinhar.svg","14992","no"
"icons/gatinhar_2.svg","gatinhar_2.svg","gatinhar_2","icons/gatinhar_2.svg","7532","no"
"icons/gato preto.svg","gato preto.svg","gato_preto","icons/gato_preto.svg","11936","no"
"icons/gato preto_2.svg","gato preto_2.svg","gato_preto_2","icons/gato_preto_2.svg","13384","no"
"icons/gato.svg","gato.svg","gato","icons/gato.svg","9444","no"
"icons/gato_2.svg","gato_2.svg","gato_2","icons/gato_2.svg","10164","no"
"icons/gaveta.svg","gaveta.svg","gaveta","icons/gaveta.svg","3944","no"
"icons/gaveta_2.svg","gaveta_2.svg","gaveta_2","icons/gaveta_2.svg","6480","no"
"icons/gazela.svg","gazela.svg","gazela","icons/gazela.svg","13536","no"
"icons/gazelas.svg","gazelas.svg","gazelas","icons/gazelas.svg","12196","no"
"icons/gel.svg","gel.svg","gel","icons/gel.svg","15284","no"
"icons/gelado.svg","gelado.svg","gelado","icons/gelado.svg","13020","no"
"icons/gelado_2.svg","gelado_2.svg","gelado_2","icons/gelado_2.svg","6780","no"
"icons/gelado_3.svg","gelado_3.svg","gelado_3","icons/gelado_3.svg","22412","no"
"icons/gelataria.svg","gelataria.svg","gelataria","icons/gelataria.svg","24552","no"
"icons/gelataria_2.svg","gelataria_2.svg","gelataria_2","icons/gelataria_2.svg","13020","no"
"icons/gelatina.svg","gelatina.svg","gelatina","icons/gelatina.svg","19516","no"
"icons/gelatinas.svg","gelatinas.svg","gelatinas","icons/gelatinas.svg","15280","no"
"icons/gelo.svg","gelo.svg","gelo","icons/gelo.svg","10412","no"
"icons/gema.svg","gema.svg","gema","icons/gema.svg","16464","no"
"icons/gemeos.svg","gemeos.svg","gemeos","icons/gemeos.svg","12516","no"
"icons/gemeos_2.svg","gemeos_2.svg","gemeos_2","icons/gemeos_2.svg","11040","no"
"icons/gemeos_3.svg","gemeos_3.svg","gemeos_3","icons/gemeos_3.svg","13476","no"
"icons/gemeos_4.svg","gemeos_4.svg","gemeos_4","icons/gemeos_4.svg","11704","no"
"icons/gente.svg","gente.svg","gente","icons/gente.svg","34760","no"
"icons/gente_2.svg","gente_2.svg","gente_2","icons/gente_2.svg","14680","no"
"icons/geosfera.svg","geosfera.svg","geosfera","icons/geosfera.svg","26016","no"
"icons/gerente.svg","gerente.svg","gerente","icons/gerente.svg","17528","no"
"icons/gerente_2.svg","gerente_2.svg","gerente_2","icons/gerente_2.svg","18008","no"
"icons/gerona.svg","gerona.svg","gerona","icons/gerona.svg","11016","no"
"icons/gerГnio.svg","gerГnio.svg","gergnio","icons/gergnio.svg","24444","yes"
"icons/gigante.svg","gigante.svg","gigante","icons/gigante.svg","14112","no"
"icons/gigante_2.svg","gigante_2.svg","gigante_2","icons/gigante_2.svg","21276","no"
"icons/gigantones.svg","gigantones.svg","gigantones","icons/gigantones.svg","24612","no"
"icons/ginasta.svg","ginasta.svg","ginasta","icons/ginasta.svg","16680","no"
"icons/ginasta_2.svg","ginasta_2.svg","ginasta_2","icons/ginasta_2.svg","17920","no"
"icons/ginаsio.svg","ginаsio.svg","ginasio","icons/ginasio.svg","11420","yes"
"icons/ginаsio_2.svg","ginаsio_2.svg","ginasio_2","icons/ginasio_2.svg","13068","yes"
"icons/gira-discos.svg","gira-discos.svg","gira_discos","icons/gira_discos.svg","19956","no"
"icons/girafa.svg","girafa.svg","girafa","icons/girafa.svg","13612","no"
"icons/girar.svg","girar.svg","girar","icons/girar.svg","14200","no"
"icons/girassol.svg","girassol.svg","girassol","icons/girassol.svg","25008","no"
"icons/giro.svg","giro.svg","giro","icons/giro.svg","12248","no"
"icons/giz e apagador.svg","giz e apagador.svg","giz_e_apagador","icons/giz_e_apagador.svg","19612","no"
"icons/giz.svg","giz.svg","giz","icons/giz.svg","13920","no"
"icons/gladiolo.svg","gladiolo.svg","gladiolo","icons/gladiolo.svg","14892","no"
"icons/gladiolos.svg","gladiolos.svg","gladiolos","icons/gladiolos.svg","11780","no"
"icons/globo aerostаtico.svg","globo aerostаtico.svg","globo_aerostatico","icons/globo_aerostatico.svg","19768","yes"
"icons/glгteo.svg","glгteo.svg","glgteo","icons/glgteo.svg","13936","yes"
"icons/glгteos.svg","glгteos.svg","glgteos","icons/glgteos.svg","12040","yes"
"icons/goalball.svg","goalball.svg","goalball","icons/goalball.svg","24132","no"
"icons/gobvernantes.svg","gobvernantes.svg","gobvernantes","icons/gobvernantes.svg","20168","no"
"icons/golas.svg","golas.svg","golas","icons/golas.svg","14056","no"
"icons/golfinho.svg","golfinho.svg","golfinho","icons/golfinho.svg","13044","no"
"icons/golfo.svg","golfo.svg","golfo","icons/golfo.svg","17700","no"
"icons/golfos.svg","golfos.svg","golfos","icons/golfos.svg","14452","no"
"icons/golo.svg","golo.svg","golo","icons/golo.svg","20348","no"
"icons/golosa.svg","golosa.svg","golosa","icons/golosa.svg","26572","no"
"icons/golpear-se.svg","golpear-se.svg","golpear_se","icons/golpear_se.svg","9140","no"
"icons/golpear.svg","golpear.svg","golpear","icons/golpear.svg","12232","no"
"icons/golpear_2.svg","golpear_2.svg","golpear_2","icons/golpear_2.svg","11840","no"
"icons/golpear_3.svg","golpear_3.svg","golpear_3","icons/golpear_3.svg","19272","no"
"icons/golpear_4.svg","golpear_4.svg","golpear_4","icons/golpear_4.svg","14676","no"
"icons/golpear_5.svg","golpear_5.svg","golpear_5","icons/golpear_5.svg","8672","no"
"icons/golpear_6.svg","golpear_6.svg","golpear_6","icons/golpear_6.svg","9560","no"
"icons/goma.svg","goma.svg","goma","icons/goma.svg","10048","no"
"icons/gomas.svg","gomas.svg","gomas","icons/gomas.svg","20004","no"
"icons/gomas_2.svg","gomas_2.svg","gomas_2","icons/gomas_2.svg","17056","no"
"icons/gomas_3.svg","gomas_3.svg","gomas_3","icons/gomas_3.svg","10572","no"
"icons/goraz.svg","goraz.svg","goraz","icons/goraz.svg","11268","no"
"icons/gorazes.svg","gorazes.svg","gorazes","icons/gorazes.svg","10008","no"
"icons/gorda.svg","gorda.svg","gorda","icons/gorda.svg","12176","no"
"icons/gordo.svg","gordo.svg","gordo","icons/gordo.svg","13492","no"
"icons/gordo_2.svg","gordo_2.svg","gordo_2","icons/gordo_2.svg","9792","no"
"icons/gorila.svg","gorila.svg","gorila","icons/gorila.svg","18928","no"
"icons/gorro com tapa-orelhas.svg","gorro com tapa-orelhas.svg","gorro_com_tapa_orelhas","icons/gorro_com_tapa_orelhas.svg","14152","no"
"icons/gorro de pai natal.svg","gorro de pai natal.svg","gorro_de_pai_natal","icons/gorro_de_pai_natal.svg","11504","no"
"icons/gorro.svg","gorro.svg","gorro","icons/gorro.svg","7664","no"
"icons/gorro_2.svg","gorro_2.svg","gorro_2","icons/gorro_2.svg","10592","no"
"icons/gorro_3.svg","gorro_3.svg","gorro_3","icons/gorro_3.svg","14700","no"
"icons/gorros.svg","gorros.svg","gorros","icons/gorros.svg","13116","no"
"icons/gostar.svg","gostar.svg","gostar","icons/gostar.svg","19084","no"
"icons/gota.svg","gota.svg","gota","icons/gota.svg","8200","no"
"icons/gotas.svg","gotas.svg","gotas","icons/gotas.svg","11092","no"
"icons/gotas_2.svg","gotas_2.svg","gotas_2","icons/gotas_2.svg","13932","no"
"icons/governante.svg","governante.svg","governante","icons/governante.svg","19192","no"
"icons/governo.svg","governo.svg","governo","icons/governo.svg","23536","no"
"icons/governo_2.svg","governo_2.svg","governo_2","icons/governo_2.svg","27760","no"
"icons/governos.svg","governos.svg","governos","icons/governos.svg","24236","no"
"icons/goya.svg","goya.svg","goya","icons/goya.svg","22252","no"
"icons/gps.svg","gps.svg","gps","icons/gps.svg","21532","no"
"icons/grade.svg","grade.svg","grade","icons/grade.svg","17528","no"
"icons/gradear.svg","gradear.svg","gradear","icons/gradear.svg","27352","no"
"icons/gradear_2.svg","gradear_2.svg","gradear_2","icons/gradear_2.svg","15008","no"
"icons/grades.svg","grades.svg","grades","icons/grades.svg","18044","no"
"icons/gramвfono.svg","gramвfono.svg","gramvfono","icons/gramvfono.svg","21408","yes"
"icons/gran canaria.svg","gran canaria.svg","gran_canaria","icons/gran_canaria.svg","14128","no"
"icons/granada.svg","granada.svg","granada","icons/granada.svg","14704","no"
"icons/grande.svg","grande.svg","grande","icons/grande.svg","2500","no"
"icons/granizo.svg","granizo.svg","granizo","icons/granizo.svg","21540","no"
"icons/grasnar.svg","grasnar.svg","grasnar","icons/grasnar.svg","11084","no"
"icons/gratuito.svg","gratuito.svg","gratuito","icons/gratuito.svg","16480","no"
"icons/gravata.svg","gravata.svg","gravata","icons/gravata.svg","10988","no"
"icons/gravata_2.svg","gravata_2.svg","gravata_2","icons/gravata_2.svg","8992","no"
"icons/grenа.svg","grenа.svg","grena","icons/grena.svg","8944","yes"
"icons/greve.svg","greve.svg","greve","icons/greve.svg","16584","no"
"icons/greve_2.svg","greve_2.svg","greve_2","icons/greve_2.svg","16568","no"
"icons/grilo.svg","grilo.svg","grilo","icons/grilo.svg","19560","no"
"icons/grilo_2.svg","grilo_2.svg","grilo_2","icons/grilo_2.svg","14188","no"
"icons/grilo_3.svg","grilo_3.svg","grilo_3","icons/grilo_3.svg","12260","no"
"icons/grinalda.svg","grinalda.svg","grinalda","icons/grinalda.svg","15368","no"
"icons/gripe.svg","gripe.svg","gripe","icons/gripe.svg","18920","no"
"icons/grisalhos.svg","grisalhos.svg","grisalhos","icons/grisalhos.svg","14956","no"
"icons/gritar.svg","gritar.svg","gritar","icons/gritar.svg","18208","no"
"icons/gritar_2.svg","gritar_2.svg","gritar_2","icons/gritar_2.svg","9632","no"
"icons/gritar_3.svg","gritar_3.svg","gritar_3","icons/gritar_3.svg","14540","no"
"icons/grou.svg","grou.svg","grou","icons/grou.svg","12168","no"
"icons/grous.svg","grous.svg","grous","icons/grous.svg","10796","no"
"icons/grua.svg","grua.svg","grua","icons/grua.svg","13468","no"
"icons/grua_2.svg","grua_2.svg","grua_2","icons/grua_2.svg","15504","no"
"icons/grua_3.svg","grua_3.svg","grua_3","icons/grua_3.svg","12172","no"
"icons/grunhir.svg","grunhir.svg","grunhir","icons/grunhir.svg","11152","no"
"icons/grupo de press╞o.svg","grupo de press╞o.svg","grupo_de_press_o","icons/grupo_de_press_o.svg","14608","no"
"icons/grupo electrogВnio.svg","grupo electrogВnio.svg","grupo_electrogvnio","icons/grupo_electrogvnio.svg","10868","yes"
"icons/grupo electrogВnio_2.svg","grupo electrogВnio_2.svg","grupo_electrogvnio_2","icons/grupo_electrogvnio_2.svg","17676","yes"
"icons/grupo musical.svg","grupo musical.svg","grupo_musical","icons/grupo_musical.svg","29892","no"
"icons/grupos de press╞o.svg","grupos de press╞o.svg","grupos_de_press_o","icons/grupos_de_press_o.svg","12452","no"
"icons/grupos electrogВnios.svg","grupos electrogВnios.svg","grupos_electrogvnios","icons/grupos_electrogvnios.svg","9940","yes"
"icons/grupos electrogВnios_2.svg","grupos electrogВnios_2.svg","grupos_electrogvnios_2","icons/grupos_electrogvnios_2.svg","15124","yes"
"icons/grupos musicais.svg","grupos musicais.svg","grupos_musicais","icons/grupos_musicais.svg","24412","no"
"icons/grВcia.svg","grВcia.svg","grvcia","icons/grvcia.svg","3152","yes"
"icons/grаfico.svg","grаfico.svg","grafico","icons/grafico.svg","5828","yes"
"icons/grаtis.svg","grаtis.svg","gratis","icons/gratis.svg","18372","yes"
"icons/grаvida.svg","grаvida.svg","gravida","icons/gravida.svg","10840","yes"
"icons/grаvida_2.svg","grаvida_2.svg","gravida_2","icons/gravida_2.svg","19964","yes"
"icons/grгas.svg","grгas.svg","grgas","icons/grgas.svg","13576","yes"
"icons/gr╞o-de-bico.svg","gr╞o-de-bico.svg","gr_o_de_bico","icons/gr_o_de_bico.svg","27796","no"
"icons/gr╞o-de-bico_2.svg","gr╞o-de-bico_2.svg","gr_o_de_bico_2","icons/gr_o_de_bico_2.svg","11448","no"
"icons/guadalajara.svg","guadalajara.svg","guadalajara","icons/guadalajara.svg","14336","no"
"icons/guarda nacional republicana.svg","guarda nacional republicana.svg","guarda_nacional_republicana","icons/guarda_nacional_republicana.svg","11936","no"
"icons/guarda nacional republicana_2.svg","guarda nacional republicana_2.svg","guarda_nacional_republicana_2","icons/guarda_nacional_republicana_2.svg","11392","no"
"icons/guarda-chuva.svg","guarda-chuva.svg","guarda_chuva","icons/guarda_chuva.svg","11644","no"
"icons/guardanapo.svg","guardanapo.svg","guardanapo","icons/guardanapo.svg","9384","no"
"icons/guardar.svg","guardar.svg","guardar","icons/guardar.svg","14200","no"
"icons/guardar_2.svg","guardar_2.svg","guardar_2","icons/guardar_2.svg","14096","no"
"icons/guardar_3.svg","guardar_3.svg","guardar_3","icons/guardar_3.svg","12848","no"
"icons/guatemala.svg","guatemala.svg","guatemala","icons/guatemala.svg","6652","no"
"icons/guerra.svg","guerra.svg","guerra","icons/guerra.svg","39612","no"
"icons/guerras.svg","guerras.svg","guerras","icons/guerras.svg","32020","no"
"icons/guia de plantas.svg","guia de plantas.svg","guia_de_plantas","icons/guia_de_plantas.svg","21140","no"
"icons/guia.svg","guia.svg","guia","icons/guia.svg","10196","no"
"icons/guiador.svg","guiador.svg","guiador","icons/guiador.svg","7676","no"
"icons/guiar.svg","guiar.svg","guiar","icons/guiar.svg","19596","no"
"icons/guiar_2.svg","guiar_2.svg","guiar_2","icons/guiar_2.svg","11744","no"
"icons/guipгzcoa.svg","guipгzcoa.svg","guipgzcoa","icons/guipgzcoa.svg","15920","yes"
"icons/guiso.svg","guiso.svg","guiso","icons/guiso.svg","11416","no"
"icons/guiso_2.svg","guiso_2.svg","guiso_2","icons/guiso_2.svg","14828","no"
"icons/guisos.svg","guisos.svg","guisos","icons/guisos.svg","10196","no"
"icons/guitarra elВctrica.svg","guitarra elВctrica.svg","guitarra_elvctrica","icons/guitarra_elvctrica.svg","14948","yes"
"icons/guitarra.svg","guitarra.svg","guitarra","icons/guitarra.svg","14376","no"
"icons/guitarrista.svg","guitarrista.svg","guitarrista","icons/guitarrista.svg","14488","no"
"icons/guitarrista_2.svg","guitarrista_2.svg","guitarrista_2","icons/guitarrista_2.svg","14696","no"
"icons/guitarristas.svg","guitarristas.svg","guitarristas","icons/guitarristas.svg","12212","no"
"icons/guitarristas_2.svg","guitarristas_2.svg","guitarristas_2","icons/guitarristas_2.svg","12676","no"
"icons/gulosa.svg","gulosa.svg","gulosa","icons/gulosa.svg","22544","no"
"icons/guloseimas.svg","guloseimas.svg","guloseimas","icons/guloseimas.svg","26388","no"
"icons/guloso.svg","guloso.svg","guloso","icons/guloso.svg","24600","no"
"icons/gВmeas.svg","gВmeas.svg","gvmeas","icons/gvmeas.svg","25488","yes"
"icons/gВmeos.svg","gВmeos.svg","gvmeos","icons/gvmeos.svg","21920","yes"
"icons/gВnio.svg","gВnio.svg","gvnio","icons/gvnio.svg","18716","yes"
"icons/gГmbia.svg","gГmbia.svg","ggmbia","icons/ggmbia.svg","1796","yes"
"icons/h.svg","h.svg","h","icons/h.svg","2588","no"
"icons/h_2.svg","h_2.svg","h_2","icons/h_2.svg","1312","no"
"icons/hall.svg","hall.svg","hall","icons/hall.svg","9940","no"
"icons/halteres.svg","halteres.svg","halteres","icons/halteres.svg","14820","no"
"icons/hamburguaria.svg","hamburguaria.svg","hamburguaria","icons/hamburguaria.svg","22292","no"
"icons/hamburguer.svg","hamburguer.svg","hamburguer","icons/hamburguer.svg","13796","no"
"icons/hambгrguer e batatas fritas.svg","hambгrguer e batatas fritas.svg","hambgrguer_e_batatas_fritas","icons/hambgrguer_e_batatas_fritas.svg","23872","yes"
"icons/hambгrguer.svg","hambгrguer.svg","hambgrguer","icons/hambgrguer.svg","17856","yes"
"icons/hansel e gretel.svg","hansel e gretel.svg","hansel_e_gretel","icons/hansel_e_gretel.svg","29176","no"
"icons/harmвnica.svg","harmвnica.svg","harmvnica","icons/harmvnica.svg","11024","yes"
"icons/harpa.svg","harpa.svg","harpa","icons/harpa.svg","13116","no"
"icons/harpas.svg","harpas.svg","harpas","icons/harpas.svg","11356","no"
"icons/haver.svg","haver.svg","haver","icons/haver.svg","11116","no"
"icons/helicвptero.svg","helicвptero.svg","helicvptero","icons/helicvptero.svg","11272","yes"
"icons/helicвptero_2.svg","helicвptero_2.svg","helicvptero_2","icons/helicvptero_2.svg","12852","yes"
"icons/hemiciclo.svg","hemiciclo.svg","hemiciclo","icons/hemiciclo.svg","25448","no"
"icons/hemisfВrio norte.svg","hemisfВrio norte.svg","hemisfvrio_norte","icons/hemisfvrio_norte.svg","26784","yes"
"icons/hemisfВrio sul.svg","hemisfВrio sul.svg","hemisfvrio_sul","icons/hemisfvrio_sul.svg","24792","yes"
"icons/herbбvoros.svg","herbбvoros.svg","herbbvoros","icons/herbbvoros.svg","11376","yes"
"icons/herdar.svg","herdar.svg","herdar","icons/herdar.svg","20952","no"
"icons/herdar_2.svg","herdar_2.svg","herdar_2","icons/herdar_2.svg","12676","no"
"icons/hexаgono.svg","hexаgono.svg","hexagono","icons/hexagono.svg","4660","yes"
"icons/hidrosfera.svg","hidrosfera.svg","hidrosfera","icons/hidrosfera.svg","26904","no"
"icons/hidroterapia.svg","hidroterapia.svg","hidroterapia","icons/hidroterapia.svg","32460","no"
"icons/hiena.svg","hiena.svg","hiena","icons/hiena.svg","15508","no"
"icons/hienas.svg","hienas.svg","hienas","icons/hienas.svg","13512","no"
"icons/hieroglбfico.svg","hieroglбfico.svg","hieroglbfico","icons/hieroglbfico.svg","18776","yes"
"icons/hifen.svg","hifen.svg","hifen","icons/hifen.svg","912","no"
"icons/hipopвtamo.svg","hipopвtamo.svg","hipopvtamo","icons/hipopvtamo.svg","8444","yes"
"icons/histвria de banda desenhada.svg","histвria de banda desenhada.svg","histvria_de_banda_desenhada","icons/histvria_de_banda_desenhada.svg","30984","yes"
"icons/histвria.svg","histвria.svg","histvria","icons/histvria.svg","14156","yes"
"icons/histвria_2.svg","histвria_2.svg","histvria_2","icons/histvria_2.svg","13616","yes"
"icons/histвria_3.svg","histвria_3.svg","histvria_3","icons/histvria_3.svg","12076","yes"
"icons/histвria_4.svg","histвria_4.svg","histvria_4","icons/histvria_4.svg","15676","yes"
"icons/histвria_5.svg","histвria_5.svg","histvria_5","icons/histvria_5.svg","16352","yes"
"icons/histвria_6.svg","histвria_6.svg","histvria_6","icons/histvria_6.svg","15532","yes"
"icons/histвria_7.svg","histвria_7.svg","histvria_7","icons/histvria_7.svg","16164","yes"
